N-Z,N,Z,A,EL,Sn,D_Sn,is_from_experiment,Sp,D_Sp,is_from_experiment,Q4b,D_Q4b,is_from_experiment,Qda,D_Qda,is_from_experiment,Qpa,D_Qpa,is_from_experiment,Qna,D_Qna,is_from_experiment
19,51,32,83,Ge,3632.6851,3.296,1,15334.6878,3.4251,1,19014.2011,2.4265,1,7362.3264,4.0614,1,3111.2875,3.7688,1,-3681.4208,3.5444,1
17,50,33,83,As,7635.2221,4.6575,1,11543.2274,3.5787,1,9401.308,3.6407,1,7333.1707,3.4654,1,4730.038,3.4654,1,-4799.2547,4.0184,1
15,49,34,83,Se,5817.9662,3.0,1,12524.0868,4.8085,1,1457.0724,7.4776,1,7903.5779,4.0116,1,1738.1132,4.5061,1,-158.8267,3.6657,1
13,48,35,83,Br,9586.3626,3.917,1,8708.7972,3.7971,1,-6808.0491,19.0132,1,8086.1049,3.9041,1,3609.8213,3.8964,1,-1152.7178,5.0498,1
11,47,36,83,Kr,7470.1663,0.0093,1,9780.9378,0.9714,1,-14078.9838,6.4297,1,8697.2144,0.978,1,762.4368,0.9928,1,3415.2461,0.9468,1
9,46,37,83,Rb,10954.1448,3.8047,1,5767.8154,2.3287,1,-21457.7292,162.0967,1,9336.3667,2.5643,1,3686.8707,2.4301,1,2464.7877,2.5315,1
7,45,38,83,Sr,8858.8712,9.0884,1,7898.7739,7.4666,1,-30458.0,401.0,0,9369.8952,8.4113,1,241.9161,7.0829,1,6742.2416,6.8687,1
5,44,39,83,Y,12212.8927,19.4236,1,3484.5807,19.5705,1,-40886.0,501.0,0,10033.2692,18.8915,1,2969.8506,18.95,1,5616.2066,18.7236,1
3,43,40,83,Zr,10368.9143,6.6218,1,5136.5332,8.4566,1,999999.0,999999.0,1,10512.0661,8.3966,1,100.5581,8.9605,1,10046.2101,7.3034,1
1,42,41,83,Nb,13875.0,341.0,0,1287.8181,162.0877,1,999999.0,999999.0,1,10622.3151,186.478,1,2011.0,341.0,0,9181.6544,162.2001,1
-1,41,42,83,Mo,14041.0,566.0,0,1819.0,500.0,0,999999.0,999999.0,1,10731.0,566.0,0,-3056.0,566.0,0,14066.0,500.0,0
-3,40,43,83,Tc,999999.0,999999.0,1,-1761.0,640.0,0,999999.0,999999.0,1,10851.0,707.0,0,999999.0,999999.0,1,12747.0,640.0,0
26,55,29,84,Cu,1401.0,707.0,0,999999.0,999999.0,1,52134.0,500.0,0,7710.0,944.0,0,7234.0,860.0,0,999999.0,999999.0,1
24,54,30,84,Zn,3611.0,500.0,0,18729.0,640.0,0,44118.0,400.0,0,4610.0,565.0,0,4944.0,500.0,0,-10094.0,806.0,0
22,53,31,84,Ga,2908.3258,29.9221,1,15093.0,301.0,0,33688.958,39.3769,1,8930.6309,29.9659,1,6969.588,30.2292,1,-6538.0,301.0,0
20,52,32,84,Ge,5243.3111,3.987,1,16180.2777,4.1028,1,24290.9101,3.1707,1,5493.0972,3.987,1,4343.5816,4.5453,1,-6302.3638,5.946,1
18,51,33,84,As,4255.5547,4.2237,1,12166.097,3.987,1,13905.4064,3.8558,1,10272.314,3.8766,1,5302.1822,3.7723,1,-2579.2043,4.5453,1
16,50,34,84,Se,8678.5055,3.6141,1,13567.3702,3.4105,1,4701.8498,2.3218,1,4868.5038,4.2077,1,1449.6386,3.2867,1,-4009.6333,2.8323,1
14,49,35,84,Br,6840.6913,26.0083,1,9731.5223,25.9085,1,-3888.6551,26.0868,1,10521.6077,25.7342,1,3469.9799,25.7486,1,396.6219,25.8653,1
12,48,36,84,Kr,10520.02,0.0083,1,10714.5952,3.7947,1,-11017.6532,5.4987,1,5770.1383,0.9714,1,401.7606,0.978,1,-403.9241,0.9774,1
10,47,37,84,Rb,8759.6532,3.1995,1,7057.3023,2.194,1,-18565.1321,2.2303,1,11543.6276,2.194,1,2801.2797,2.4426,1,3864.4784,2.4021,1
8,46,38,84,Sr,11923.2828,6.9457,1,8867.9119,2.6398,1,-26479.0,298.0,0,6249.0394,3.2555,1,-328.8214,5.0594,1,2693.0209,1.6426,1
6,45,39,84,Y,9760.0853,19.1192,1,4385.7948,8.0735,1,-36194.0,400.0,0,12826.4302,7.3609,1,2497.7501,5.317,1,7208.6667,6.522,1
4,44,40,84,Zr,13581.3507,8.4566,1,6504.9912,19.4236,1,999999.0,999999.0,1,7353.2123,7.7723,1,-844.7183,7.707,1,5752.8443,6.3262,1
2,43,41,84,Nb,11652.2503,162.0805,1,2571.154,6.4422,1,999999.0,999999.0,1,13131.0278,1.6334,1,1194.631,92.2188,1,10165.4783,5.42,1
0,42,42,84,Mo,15901.0,499.0,0,3846.0,339.0,0,999999.0,999999.0,1,8350.0,423.0,0,-2946.0,499.0,0,9001.0,312.0,0
-2,41,43,84,Tc,14452.0,640.0,0,-1351.0,566.0,0,999999.0,999999.0,1,13380.0,565.0,0,-1376.0,640.0,0,14307.0,565.0,0
25,55,30,85,Zn,1341.0,640.0,0,18669.0,707.0,0,47314.0,500.0,0,6001.0,707.0,0,5494.0,640.0,0,-8734.0,944.0,0
23,54,31,85,Ga,3721.2406,47.7158,1,15203.0,401.0,0,38831.4196,37.3867,1,7257.0,302.0,0,7433.9565,37.3863,1,-8368.0,401.0,0
21,53,32,85,Ge,3046.3096,4.8901,1,16318.2615,30.0402,1,28356.9139,4.2316,1,6844.5089,4.5481,1,4671.3538,4.4439,1,-5163.0643,4.8328,1
19,52,33,85,As,5406.902,4.4136,1,12329.6879,4.4136,1,18978.1887,3.0778,1,8498.0972,3.9134,1,7089.9783,3.8009,1,-4612.0244,3.9134,1
17,51,34,85,Se,4537.2325,3.2596,1,13849.0479,4.1028,1,8689.6447,3.8393,1,7966.4935,3.8225,1,2555.8376,4.5481,1,-1352.1677,3.4352,1
15,50,35,85,Br,8863.7022,25.9132,1,9916.719,3.643,1,-733.3472,19.2135,1,7475.8717,4.3231,1,3882.4718,3.1128,1,-2823.6489,4.8303,1
13,49,36,85,Kr,7112.3134,2.0,1,10986.2174,25.8076,1,-8305.1446,6.7337,1,8244.1875,4.2895,1,882.3911,2.2234,1,1759.9565,2.0536,1
11,48,37,85,Rb,10479.6842,2.194,1,7016.9664,0.0037,1,-15887.6566,4.0986,1,8534.1097,0.0091,1,3288.5096,0.0055,1,977.7381,0.9714,1
9,47,38,85,Sr,8525.0275,3.013,1,8633.2862,3.5519,1,-23593.5294,16.0833,1,8678.1567,3.652,1,-51.4218,4.119,1,5134.9076,2.8132,1
7,46,39,85,Y,12019.0101,19.4466,1,4481.5221,19.0061,1,-31992.0,400.0,0,9666.2913,20.159,1,3031.9863,19.8894,1,3992.0836,19.2026,1
5,45,40,85,Zr,9824.822,8.4566,1,6569.7279,7.7318,1,-42545.0,500.0,0,9741.283,19.7074,1,-247.0435,8.4566,1,8481.2685,8.7888,1
3,44,41,85,Nb,13157.1597,4.1181,1,2146.9631,6.8581,1,999999.0,999999.0,1,10342.7824,7.6249,1,2198.4343,4.3938,1,7430.8155,6.858,1
1,43,42,85,Mo,11411.0,298.0,0,3604.8889,15.8405,1,999999.0,999999.0,1,10813.957,162.8517,1,-836.0,300.0,0,11750.7052,15.9144,1
-1,42,43,85,Tc,16221.0,565.0,0,-1031.0,499.0,0,999999.0,999999.0,1,11201.0,566.0,0,-616.0,565.0,0,11606.0,500.0,0
-3,41,44,85,Ru,999999.0,999999.0,1,219.0,640.0,0,999999.0,999999.0,1,11400.0,707.0,0,999999.0,999999.0,1,15386.0,640.0,0
26,56,30,86,Zn,3033.0,707.0,0,999999.0,999999.0,1,50442.0,500.0,0,4369.0,707.0,0,5193.0,707.0,0,999999.0,999999.0,1
24,55,31,86,Ga,2087.0,401.0,0,15949.0,640.0,0,41872.0,400.0,0,8781.0,565.0,0,7394.0,500.0,0,-7723.0,640.0,0
22,54,32,86,Ge,4347.8181,437.8181,1,16944.8389,439.3849,1,33865.7492,437.8022,1,5405.0166,438.8158,1,4721.257,437.81,1,-7463.0,531.0,0
20,53,33,86,As,3844.3157,4.6182,1,13127.6939,5.0756,1,23784.8529,3.4558,1,9897.0926,4.6807,1,6878.3478,4.2124,1,-4058.6189,4.3222,1
18,52,34,86,Se,6160.8484,3.6233,1,14602.9943,3.9717,1,14019.9245,2.5198,1,6061.1999,4.0442,1,4030.2114,3.7596,1,-3880.3309,3.4916,1
16,51,35,86,Br,5128.1008,4.3472,1,10507.5873,4.0313,1,3650.8386,14.4732,1,11026.2763,3.643,1,4572.3371,4.3232,1,-316.5276,4.1543,1
14,50,36,86,Kr,9856.6533,2.0,1,11979.1686,3.0778,1,-5296.6525,3.5657,1,5228.2254,25.73,1,612.1004,3.7947,1,-2278.7306,3.036,1
12,49,37,86,Rb,8650.98,0.2,1,8555.633,2.01,1,-13612.9418,5.5024,1,10403.1497,0.2,1,2107.696,0.2002,1,1913.1207,3.8,1
10,48,38,86,Sr,11491.1281,2.8132,1,9644.7302,0.0051,1,-20412.1727,2.9318,1,5946.6818,2.194,1,-588.4052,2.3287,1,1113.9457,0.0092,1
8,47,39,86,Y,9512.2866,23.6577,1,5468.7812,14.4192,1,-27713.0,300.0,0,12077.2875,14.1967,1,2378.5709,15.7066,1,5433.9418,14.3326,1
6,46,40,86,Zr,12865.1454,7.351,1,7415.8632,19.2977,1,-38199.0,400.0,0,6636.2228,5.5843,1,-899.2962,18.9683,1,4474.9943,7.7078,1
4,45,41,86,Nb,10925.6947,6.8582,1,3247.8357,8.4566,1,999999.0,999999.0,1,12998.4384,7.7723,1,1641.654,8.4566,1,8718.0135,19.4236,1
2,44,42,86,Mo,14672.4849,16.1045,1,5120.214,5.0392,1,999999.0,999999.0,1,7793.7224,2.959,1,-1633.9616,162.1065,1,7447.1346,7.0666,1
0,43,43,86,Tc,13792.0,500.0,0,1350.0,300.0,0,999999.0,999999.0,1,13311.0,423.0,0,-366.0,500.0,0,11689.0,341.0,0
-2,42,44,86,Ru,17211.0,640.0,0,1209.0,565.0,0,999999.0,999999.0,1,8641.0,565.0,0,-3586.0,640.0,0,12216.0,566.0,0
25,56,31,87,Ga,3181.0,640.0,0,16097.0,707.0,0,45022.0,500.0,0,6941.0,707.0,0,7824.0,640.0,0,-9503.0,707.0,0
23,55,32,87,Ge,2262.0,531.0,0,17119.0,500.0,0,37119.0,300.0,0,6865.0,302.0,0,5368.0,301.0,0,-6114.0,500.0,0
21,54,33,87,As,4727.082,4.5567,1,13506.9579,437.8124,1,28979.888,2.9849,1,8216.3202,4.7716,1,7394.5769,4.3492,1,-5877.375,29.9569,1
19,53,34,87,Se,3994.2756,3.365,1,14752.9542,4.1081,1,18453.9437,2.2411,1,7473.8263,3.8009,1,4291.4906,3.8766,1,-2631.2954,3.8766,1
17,52,35,87,Br,6330.7422,4.4136,1,10677.4812,4.0442,1,9126.7017,3.3656,1,9232.7666,4.1028,1,6920.1003,3.7219,1,-2391.7151,4.4789,1
15,51,36,87,Kr,5515.173,0.2462,1,12366.2407,3.0877,1,-1362.3843,4.1529,1,8576.7546,3.0876,1,1937.6186,25.7312,1,884.6018,1.9763,1
13,50,37,87,Rb,9922.117,0.2001,1,8621.0967,0.0051,1,-10723.3086,6.8024,1,7593.3462,2.0,1,2705.599,0.0055,1,-1168.305,25.73,1
11,49,38,87,Sr,8428.2947,0.0052,1,9422.0449,0.2001,1,-17995.2593,2.8572,1,7998.0712,0.005,1,-257.0467,2.194,1,3205.671,0.0038,1
9,48,39,87,Y,11806.6053,14.187,1,5784.2583,1.1278,1,-25328.3355,4.3408,1,8795.7097,3.0308,1,2495.2484,1.6785,1,2386.9897,2.4669,1
7,47,40,87,Zr,9449.4412,5.4669,1,7353.0178,14.7372,1,-33617.0,400.0,0,9205.7918,19.4132,1,-588.6521,5.9695,1,6948.8359,4.3279,1
5,46,41,87,Nb,12811.7502,8.7432,1,3194.4405,7.6789,1,999999.0,999999.0,1,10011.5102,9.3568,1,2411.2544,8.7432,1,5666.3485,8.0442,1
3,45,42,87,Mo,10845.2082,4.0938,1,5039.7275,6.1968,1,999999.0,999999.0,1,10105.6739,4.9962,1,-826.9195,2.8851,1,10183.2771,6.1967,1
1,44,43,87,Tc,14191.0,300.0,0,868.0955,5.1153,1,999999.0,999999.0,1,10530.5158,16.3808,1,1344.0,298.0,0,9150.1931,4.2108,1
-1,43,44,87,Ru,14031.0,565.0,0,1449.0,500.0,0,999999.0,999999.0,1,10831.0,565.0,0,-3165.0,565.0,0,14087.0,499.0,0
26,57,31,88,Ga,1592.0,707.0,0,999999.0,999999.0,1,48326.0,500.0,0,8382.0,707.0,0,7574.0,707.0,0,999999.0,999999.0,1
24,56,32,88,Ge,4001.0,500.0,0,17939.0,640.0,0,40172.0,400.0,0,4951.0,565.0,0,5089.0,401.0,0,-8773.0,640.0,0
22,55,33,88,As,2903.0,200.0,0,14148.0,361.0,0,32159.0,200.0,0,9661.0,481.0,0,7538.0,200.0,0,-5059.0,204.0,0
20,54,34,88,Se,5529.3885,4.0303,1,15555.2607,4.4867,1,24037.4256,3.3571,1,5788.7534,4.8087,1,4169.004,4.5491,1,-5114.3743,5.0128,1
18,53,35,88,Br,4895.5999,4.4789,1,11578.8056,3.8766,1,13583.0615,3.5079,1,10498.015,4.0442,1,6561.7329,4.1028,1,-1880.413,4.4136,1
16,52,36,88,Kr,7053.0826,2.6198,1,13088.5812,4.1058,1,3937.5784,5.9998,1,6651.7728,4.0343,1,3748.2382,4.0343,1,-1631.2483,3.6917,1
14,51,37,88,Rb,6082.521,0.1589,1,9188.4447,0.2931,1,-6437.4494,57.8087,1,11367.4785,0.159,1,3735.3914,2.0063,1,1612.8761,3.0739,1
12,50,38,88,Sr,11112.8704,0.0055,1,10612.7983,0.0067,1,-15235.0758,3.8191,1,5536.1808,0.2001,1,-890.2329,0.0054,1,-794.8859,2.0,1
10,49,39,88,Y,9351.9598,1.8767,1,6707.9234,1.5,1,-22628.7273,4.3644,1,10934.878,1.5,1,1668.3161,3.1881,1,3514.7141,1.5,1
8,48,40,88,Zr,12353.0453,6.8079,1,7899.4578,5.5197,1,-29289.0,300.0,0,6365.033,15.1392,1,-922.6873,19.7201,1,3120.8181,6.0917,1
6,47,41,88,Nb,10368.3802,58.2068,1,4113.3796,57.9566,1,-39311.0,404.0,0,12508.2754,57.9182,1,1867.6962,58.1645,1,7316.9784,60.84,1
4,46,42,88,Mo,13873.0539,4.7696,1,6101.0311,7.8012,1,999999.0,999999.0,1,7158.3148,6.695,1,-1542.8137,5.6021,1,6135.0453,7.4785,1
2,45,43,88,Tc,12051.568,5.8625,1,2074.4554,4.9962,1,999999.0,999999.0,1,13151.4326,5.0392,1,703.514,16.3572,1,10255.7848,5.7963,1
0,44,44,88,Ru,16681.0,500.0,0,3939.0,300.0,0,999999.0,999999.0,1,7941.0,424.0,0,-3626.0,500.0,0,8817.0,300.0,0
-2,43,45,88,Rh,999999.0,999999.0,1,-1581.0,565.0,0,999999.0,999999.0,1,13621.0,565.0,0,-1366.0,640.0,0,14636.0,565.0,0
25,57,32,89,Ge,1592.0,565.0,0,17939.0,640.0,0,43496.0,400.0,0,6541.0,640.0,0,5584.0,565.0,0,-7332.0,640.0,0
23,56,33,89,As,4152.0,361.0,0,14299.0,500.0,0,35182.0,300.0,0,7771.0,424.0,0,7734.0,531.0,0,-7123.0,500.0,0
21,55,34,89,Se,3179.5133,5.0128,1,15832.0,200.0,0,27216.6281,3.7306,1,7336.3222,4.7716,1,4833.8064,5.0756,1,-3946.0695,437.8181,1
19,54,35,89,Br,5629.6222,4.5453,1,11679.0392,4.677,1,19436.9308,3.2817,1,8862.6684,3.9531,1,7092.9591,4.1176,1,-3665.7196,4.7442,1
17,53,36,89,Kr,4915.8171,3.3753,1,13108.7983,3.827,1,8342.1792,3.5094,1,8066.6979,3.8269,1,3960.5219,3.7501,1,-386.2171,3.3075,1
15,52,37,89,Rb,7174.7123,5.429,1,9310.0743,6.0209,1,-1086.644,24.2447,1,9707.9392,5.4322,1,6417.3324,5.4266,1,-433.7353,6.2387,1
13,51,38,89,Sr,6358.7158,0.0919,1,10888.993,0.1837,1,-11194.0824,3.9134,1,9099.5821,0.0922,1,1402.0313,0.2202,1,2703.0517,0.092,1
11,50,39,89,Y,11483.4915,1.5378,1,7078.5445,0.3388,1,-20316.3456,3.8341,1,7879.6813,0.3388,1,1675.9528,0.3388,1,682.2026,0.3934,1
9,49,40,89,Zr,9320.418,6.0762,1,7867.916,3.1584,1,-26508.5498,24.3778,1,8851.2203,2.9996,1,-730.8187,14.4127,1,5291.5282,2.7795,1
7,48,41,89,Nb,12525.5176,62.4514,1,4285.8519,24.2395,1,-34975.0,361.0,0,9432.1989,23.9905,1,2207.324,23.8971,1,4303.7473,27.5383,1
5,47,42,89,Mo,10399.7092,5.4673,1,6132.3601,57.9407,1,999999.0,999999.0,1,9570.3558,7.8472,1,-1016.8282,6.7485,1,8600.4815,5.2934,1
3,46,43,89,Tc,13795.8732,5.6021,1,1997.2747,5.4011,1,999999.0,999999.0,1,10200.7676,4.7696,1,1580.1257,4.8147,1,7385.6063,6.695,1
1,45,44,89,Ru,12101.0,301.0,0,3988.0935,24.5632,1,999999.0,999999.0,1,10031.4346,24.5789,1,-1935.0,301.0,0,11387.9053,24.3957,1
-1,44,45,89,Rh,16862.0,538.0,0,-1400.0,200.0,0,999999.0,999999.0,1,10790.0,538.0,0,-1016.0,538.0,0,11566.0,469.0,0
26,58,32,90,Ge,3501.0,640.0,0,999999.0,999999.0,1,46489.0,500.0,0,4631.0,707.0,0,5264.0,707.0,0,999999.0,999999.0,1
24,57,33,90,As,2532.0,500.0,0,15239.0,565.0,0,38375.0,400.0,0,9240.0,565.0,0,7464.0,500.0,0,-6474.0,640.0,0
22,56,34,90,Se,4879.1424,329.77,1,16559.0,446.0,0,30150.7221,329.7521,1,5360.0,386.0,0,4681.746,329.7624,1,-6564.0,446.0,0
20,55,35,90,Br,3797.3528,4.677,1,12296.8788,5.0128,1,22496.6062,3.3759,1,10594.7041,4.7424,1,7289.8818,4.0303,1,-2735.9904,4.4867,1
18,54,36,90,Kr,6494.783,2.8391,1,13973.9591,3.7584,1,13813.2878,1.8667,1,6467.5148,3.6778,1,3796.4811,3.6778,1,-2886.7245,2.9143,1
16,53,37,90,Rb,5724.4921,8.4309,1,10118.7493,6.7986,1,3295.958,7.255,1,11036.5297,6.9595,1,6208.0133,6.4569,1,172.5148,7.1893,1
14,52,38,90,Sr,7813.2364,1.4517,1,11527.5172,5.6167,1,-5778.4306,3.7534,1,7368.8667,1.4575,1,3510.9119,1.4488,1,404.9882,1.4696,1
12,51,39,90,Y,6857.0282,0.1017,1,7576.8569,0.3654,1,-15772.2161,1.084,1,12135.5235,0.3537,1,3247.2193,0.3537,1,3747.2914,0.3536,1
10,50,40,90,Zr,11965.8916,2.7812,1,8350.3161,0.3585,1,-23888.7462,3.7322,1,6237.2885,1.5046,1,-890.105,1.1339,1,1753.9314,0.1178,1
8,49,41,90,Nb,10107.0942,23.8613,1,5072.5281,4.3274,1,-31028.0,200.0,0,11678.1501,6.3398,1,1549.671,5.3089,1,6003.2585,3.5036,1
6,48,42,90,Mo,13228.8882,5.2245,1,6835.7307,23.8819,1,-40463.0,400.0,0,6709.8478,57.9121,1,-1433.9662,7.6329,1,4821.0345,5.4011,1
4,47,43,90,Tc,11401.1576,3.9542,1,2998.7231,4.0442,1,999999.0,999999.0,1,12672.6638,3.9542,1,1024.1762,3.0354,1,8796.1989,6.8791,1
2,46,44,90,Ru,14585.6952,24.5045,1,4777.9155,5.3387,1,999999.0,999999.0,1,7497.3074,5.542,1,-2329.6943,5.6113,1,7647.4183,4.6988,1
0,45,45,90,Rh,14054.0,412.0,0,553.0,201.0,0,999999.0,999999.0,1,13417.0,361.0,0,-1040.0,447.0,0,11703.0,200.0,0
-2,44,46,90,Pd,999999.0,999999.0,1,1348.0,538.0,0,999999.0,999999.0,1,7861.0,565.0,0,999999.0,999999.0,1,11667.0,565.0,0
25,58,33,91,As,3581.0,565.0,0,15318.0,640.0,0,41245.0,400.0,0,7251.0,565.0,0,7884.0,565.0,0,-8463.0,640.0,0
23,57,34,91,Se,2851.2251,544.3792,1,16879.0,589.0,0,33071.8198,433.1791,1,6661.0,527.0,0,4734.0,477.0,0,-5414.0,589.0,0
21,56,35,91,Br,5178.3133,4.8759,1,12596.0497,329.768,1,25244.0196,3.994,1,8595.9041,5.1393,1,7640.957,4.8759,1,-5011.0,200.0,0
19,55,36,91,Kr,4086.0324,2.9101,1,14262.6387,4.0335,1,16921.6182,2.2376,1,8011.1047,3.9564,1,4606.0487,3.8799,1,-1443.3684,4.0334,1
17,54,37,91,Rb,6450.7939,10.1238,1,10074.7602,8.0207,1,8892.979,8.3317,1,9501.553,8.0901,1,6810.3021,8.2257,1,-1382.6791,8.4212,1
15,53,38,91,Sr,5772.3228,5.642,1,11575.3479,8.4478,1,-1443.1154,8.2853,1,8771.2561,7.6707,1,3821.1101,5.4551,1,1685.7481,6.0445,1
13,52,39,91,Y,7925.7267,1.8763,1,7689.3472,2.344,1,-10364.6636,2.9963,1,10568.5125,1.8449,1,6434.363,1.8426,1,1904.0857,1.8495,1
11,51,40,91,Zr,7194.3628,0.1464,1,8687.6508,0.3661,1,-19655.7593,2.2228,1,10526.4172,0.3517,1,1267.492,1.503,1,5672.439,0.0948,1
9,50,41,91,Nb,12047.8149,4.423,1,5154.4514,2.9279,1,-28068.0,298.0,0,8950.7532,4.0356,1,1854.9014,6.1445,1,3307.4034,3.2879,1
7,49,42,91,Mo,10107.6379,7.1346,1,6836.2744,7.0652,1,-36039.0,423.0,0,9127.7275,24.4391,1,-1173.2239,58.1441,1,7066.4419,8.2528,1
5,48,43,91,Tc,13333.2792,2.5754,1,3103.1142,4.1919,1,999999.0,999999.0,1,9739.0938,4.5704,1,1563.9508,4.4909,1,5831.2999,57.8567,1
3,47,44,91,Ru,11427.3497,4.3414,1,4804.1076,2.4458,1,999999.0,999999.0,1,9865.8309,4.4179,1,-1705.476,4.6616,1,10093.1224,4.4179,1
1,46,45,91,Rh,15007.0,359.0,0,975.0,298.0,0,999999.0,999999.0,1,10511.0,299.0,0,634.0,423.0,0,8747.0,298.0,0
-1,45,46,91,Pd,14531.0,582.0,0,1825.0,468.0,0,999999.0,999999.0,1,10192.0,556.0,0,-4445.0,582.0,0,13816.0,518.0,0
26,59,33,92,As,1951.0,640.0,0,999999.0,999999.0,1,44393.0,500.0,0,8801.0,707.0,0,7524.0,640.0,0,999999.0,999999.0,1
24,58,34,92,Se,4215.0,589.0,0,17513.0,565.0,0,36144.0,400.0,0,4977.0,565.0,0,4670.0,500.0,0,-8037.0,565.0,0
22,57,35,92,Br,3196.8292,7.5835,1,12941.6538,433.1967,1,28583.6819,11.3275,1,10278.2173,329.8172,1,7623.6411,7.6723,1,-4056.0,300.0,0
20,56,36,92,Kr,5866.6729,3.5064,1,14950.9983,4.4557,1,19689.6952,2.703,1,5941.7845,4.3092,1,4368.998,4.237,1,-4130.528,4.605,1
18,55,37,92,Rb,5098.719,9.8192,1,11087.4469,6.5184,1,11680.8408,6.3776,1,10897.6169,6.4002,1,6627.4002,6.487,1,-851.776,6.9388,1
16,54,38,92,Sr,7286.7392,6.3574,1,12411.2932,8.5073,1,3941.2164,3.427,1,7209.0091,7.3042,1,3709.0832,6.4158,1,-685.174,4.0385,1
14,53,39,92,Y,6536.4915,9.3092,1,8453.5159,10.6171,1,-5890.7914,9.64,1,11845.2574,9.2414,1,6256.5872,9.1276,1,2542.3065,10.6184,1
12,52,40,92,Zr,8634.7499,0.0391,1,9396.6739,1.8407,1,-14157.8131,2.7196,1,8748.6955,0.366,1,4116.2336,0.3516,1,3396.4049,0.1317,1
10,51,41,92,Nb,7886.5808,3.4249,1,5846.6694,1.7827,1,-23454.1951,4.7277,1,13030.064,1.7878,1,3288.7386,3.3029,1,6904.3141,1.8161,1
8,50,42,92,Mo,12671.071,6.2392,1,7459.5306,2.9299,1,-32029.4919,345.0278,1,6563.7507,3.3208,1,-1318.7772,23.6301,1,3715.7888,2.7839,1
6,49,43,92,Tc,11010.3637,3.8997,1,4005.8399,6.967,1,-41396.0,400.0,0,11957.6183,4.6491,1,953.2963,4.9931,1,7346.4538,23.8324,1
4,48,44,92,Ru,14132.6961,3.5099,1,5603.5245,3.6014,1,999999.0,999999.0,1,7134.2925,2.9047,1,-2042.299,4.6875,1,6360.1355,4.7637,1
2,47,45,92,Rh,12501.0,298.0,0,2048.2336,4.9091,1,999999.0,999999.0,1,12595.5129,5.7518,1,234.3839,24.6114,1,10042.1636,5.8097,1
0,46,46,92,Pd,16681.0,546.0,0,3499.0,456.0,0,999999.0,999999.0,1,7566.0,399.0,0,-4264.0,499.0,0,9236.7309,345.8767,1
-2,45,47,92,Ag,999999.0,999999.0,1,-1351.0,582.0,0,999999.0,999999.0,1,12891.0,565.0,0,999999.0,999999.0,1,13767.0,538.0,0
25,59,34,93,Se,2208.0,565.0,0,17769.0,640.0,0,39226.0,400.0,0,6350.0,565.0,0,4994.0,565.0,0,-6743.0,640.0,0
23,58,35,93,Br,4728.7407,430.8683,1,13455.0,588.0,0,31336.9203,430.9437,1,8400.7017,610.9147,1,7774.0428,542.5281,1,-6253.0,588.0,0
21,57,36,93,Kr,3437.9919,3.6909,1,15192.161,7.1647,1,22986.0252,2.556,1,7682.1059,4.3453,1,4728.3588,4.1949,1,-2689.3775,329.7585,1
19,56,37,93,Rb,5918.7687,9.9344,1,11139.5426,8.2832,1,14592.9398,7.9703,1,9064.8806,8.1432,1,7203.4145,8.0489,1,-2973.1919,8.5197,1
17,55,38,93,Sr,5289.7909,8.2934,1,12602.3651,9.7221,1,6721.2354,7.5563,1,8370.012,10.7536,1,4143.7844,9.9346,1,519.818,7.7805,1
15,54,39,93,Y,7481.979,13.9032,1,8648.7557,11.0327,1,-621.0393,10.5369,1,10135.6012,11.818,1,6587.8446,10.5878,1,784.8196,12.3139,1
13,53,40,93,Zr,6734.3219,0.4461,1,9594.5043,9.138,1,-9905.3044,2.1144,1,9940.1003,1.894,1,4238.9398,0.5768,1,4475.3194,1.5187,1
11,52,41,93,Nb,8830.8677,1.9863,1,6042.7872,1.4892,1,-18201.0304,3.0217,1,11393.5591,1.4895,1,6423.7625,1.4947,1,4930.4745,1.5317,1
9,51,42,93,Mo,8069.81,0.09,1,7642.7597,1.7934,1,-27825.2694,370.0094,1,10541.7556,2.9313,1,718.507,3.322,1,7611.8705,0.2156,1
7,50,43,93,Tc,12751.7312,3.2633,1,4086.5001,1.0,1,-37207.0,401.0,0,9313.5251,6.3188,1,1430.4534,3.6074,1,4701.8169,3.4681,1
5,49,44,93,Ru,10986.8305,3.4133,1,5579.9913,3.7266,1,999999.0,999999.0,1,9480.7412,3.1378,1,-1627.9718,2.305,1,8602.1932,4.0314,1
3,48,45,93,Rh,14084.0324,5.1065,1,1999.5699,3.7811,1,999999.0,999999.0,1,9938.8302,3.4412,1,736.0467,4.5635,1,7359.2888,2.8212,1
1,47,46,93,Pd,12274.0324,505.9161,1,3271.6854,370.0352,1,999999.0,999999.0,1,10299.0,475.0,0,-2484.0,421.0,0,11548.3937,370.0281,1
-1,46,47,93,Ag,16941.0,566.0,0,-1091.0,529.0,0,999999.0,999999.0,1,10481.0,582.0,0,-1826.0,566.0,0,10881.0,448.0,0
26,60,34,94,Se,4015.0,640.0,0,999999.0,999999.0,1,42042.0,500.0,0,4287.0,707.0,0,4560.0,640.0,0,999999.0,999999.0,1
24,59,35,94,Br,2831.0,475.0,0,14079.0,447.0,0,34702.0,200.0,0,9785.0,447.0,0,7795.0,477.0,0,-5504.0,447.0,0
22,58,36,94,Kr,5283.0954,12.3678,1,15746.5158,430.9862,1,25921.5517,12.1105,1,5595.8397,13.8436,1,4623.5767,12.6172,1,-5121.2479,433.314,1
